MCALDT,AVGCOURT_noTIPS0,AVGCOURT_noTIPS1,AVGCOURT_noTIPS10,AVGCOURT_noTIPS100,AVGCOURT_noTIPS101,AVGCOURT_noTIPS102,AVGCOURT_noTIPS103,AVGCOURT_noTIPS104,AVGCOURT_noTIPS105,AVGCOURT_noTIPS106,AVGCOURT_noTIPS107,AVGCOURT_noTIPS108,AVGCOURT_noTIPS109,AVGCOURT_noTIPS11,AVGCOURT_noTIPS110,AVGCOURT_noTIPS111,AVGCOURT_noTIPS112,AVGCOURT_noTIPS113,AVGCOURT_noTIPS114,AVGCOURT_noTIPS115,AVGCOURT_noTIPS116,AVGCOURT_noTIPS117,AVGCOURT_noTIPS118,AVGCOURT_noTIPS119,AVGCOURT_noTIPS12,AVGCOURT_noTIPS120,AVGCOURT_noTIPS121,AVGCOURT_noTIPS122,AVGCOURT_noTIPS123,AVGCOURT_noTIPS124,AVGCOURT_noTIPS125,AVGCOURT_noTIPS126,AVGCOURT_noTIPS127,AVGCOURT_noTIPS128,AVGCOURT_noTIPS129,AVGCOURT_noTIPS13,AVGCOURT_noTIPS130,AVGCOURT_noTIPS131,AVGCOURT_noTIPS132,AVGCOURT_noTIPS133,AVGCOURT_noTIPS134,AVGCOURT_noTIPS135,AVGCOURT_noTIPS136,AVGCOURT_noTIPS137,AVGCOURT_noTIPS138,AVGCOURT_noTIPS139,AVGCOURT_noTIPS14,AVGCOURT_noTIPS140,AVGCOURT_noTIPS141,AVGCOURT_noTIPS142,AVGCOURT_noTIPS143,AVGCOURT_noTIPS144,AVGCOURT_noTIPS145,AVGCOURT_noTIPS146,AVGCOURT_noTIPS147,AVGCOURT_noTIPS148,AVGCOURT_noTIPS149,AVGCOURT_noTIPS15,AVGCOURT_noTIPS150,AVGCOURT_noTIPS151,AVGCOURT_noTIPS152,AVGCOURT_noTIPS153,AVGCOURT_noTIPS16,AVGCOURT_noTIPS17,AVGCOURT_noTIPS18,AVGCOURT_noTIPS19,AVGCOURT_noTIPS2,AVGCOURT_noTIPS20,AVGCOURT_noTIPS21,AVGCOURT_noTIPS22,AVGCOURT_noTIPS23,AVGCOURT_noTIPS24,AVGCOURT_noTIPS25,AVGCOURT_noTIPS26,AVGCOURT_noTIPS27,AVGCOURT_noTIPS28,AVGCOURT_noTIPS29,AVGCOURT_noTIPS3,AVGCOURT_noTIPS30,AVGCOURT_noTIPS31,AVGCOURT_noTIPS32,AVGCOURT_noTIPS33,AVGCOURT_noTIPS34,AVGCOURT_noTIPS35,AVGCOURT_noTIPS36,AVGCOURT_noTIPS37,AVGCOURT_noTIPS38,AVGCOURT_noTIPS39,AVGCOURT_noTIPS4,AVGCOURT_noTIPS40,AVGCOURT_noTIPS41,AVGCOURT_noTIPS42,AVGCOURT_noTIPS43,AVGCOURT_noTIPS44,AVGCOURT_noTIPS45,AVGCOURT_noTIPS46,AVGCOURT_noTIPS47,AVGCOURT_noTIPS48,AVGCOURT_noTIPS49,AVGCOURT_noTIPS5,AVGCOURT_noTIPS50,AVGCOURT_noTIPS51,AVGCOURT_noTIPS52,AVGCOURT_noTIPS53,AVGCOURT_noTIPS54,AVGCOURT_noTIPS55,AVGCOURT_noTIPS56,AVGCOURT_noTIPS57,AVGCOURT_noTIPS58,AVGCOURT_noTIPS59,AVGCOURT_noTIPS6,AVGCOURT_noTIPS60,AVGCOURT_noTIPS61,AVGCOURT_noTIPS62,AVGCOURT_noTIPS63,AVGCOURT_noTIPS64,AVGCOURT_noTIPS65,AVGCOURT_noTIPS66,AVGCOURT_noTIPS67,AVGCOURT_noTIPS68,AVGCOURT_noTIPS69,AVGCOURT_noTIPS7,AVGCOURT_noTIPS70,AVGCOURT_noTIPS71,AVGCOURT_noTIPS72,AVGCOURT_noTIPS73,AVGCOURT_noTIPS74,AVGCOURT_noTIPS75,AVGCOURT_noTIPS76,AVGCOURT_noTIPS77,AVGCOURT_noTIPS78,AVGCOURT_noTIPS79,AVGCOURT_noTIPS8,AVGCOURT_noTIPS80,AVGCOURT_noTIPS81,AVGCOURT_noTIPS82,AVGCOURT_noTIPS83,AVGCOURT_noTIPS84,AVGCOURT_noTIPS85,AVGCOURT_noTIPS86,AVGCOURT_noTIPS87,AVGCOURT_noTIPS88,AVGCOURT_noTIPS89,AVGCOURT_noTIPS9,AVGCOURT_noTIPS90,AVGCOURT_noTIPS91,AVGCOURT_noTIPS92,AVGCOURT_noTIPS93,AVGCOURT_noTIPS94,AVGCOURT_noTIPS95,AVGCOURT_noTIPS96,AVGCOURT_noTIPS97,AVGCOURT_noTIPS98,AVGCOURT_noTIPS99,AVGCOURT_ofTIPS0,AVGCOURT_ofTIPS1,AVGCOURT_ofTIPS10,AVGCOURT_ofTIPS100,AVGCOURT_ofTIPS101,AVGCOURT_ofTIPS102,AVGCOURT_ofTIPS103,AVGCOURT_ofTIPS104,AVGCOURT_ofTIPS105,AVGCOURT_ofTIPS106,AVGCOURT_ofTIPS107,AVGCOURT_ofTIPS108,AVGCOURT_ofTIPS109,AVGCOURT_ofTIPS11,AVGCOURT_ofTIPS110,AVGCOURT_ofTIPS111,AVGCOURT_ofTIPS112,AVGCOURT_ofTIPS113,AVGCOURT_ofTIPS114,AVGCOURT_ofTIPS115,AVGCOURT_ofTIPS116,AVGCOURT_ofTIPS117,AVGCOURT_ofTIPS118,AVGCOURT_ofTIPS119,AVGCOURT_ofTIPS12,AVGCOURT_ofTIPS120,AVGCOURT_ofTIPS121,AVGCOURT_ofTIPS122,AVGCOURT_ofTIPS123,AVGCOURT_ofTIPS124,AVGCOURT_ofTIPS125,AVGCOURT_ofTIPS126,AVGCOURT_ofTIPS127,AVGCOURT_ofTIPS128,AVGCOURT_ofTIPS129,AVGCOURT_ofTIPS13,AVGCOURT_ofTIPS130,AVGCOURT_ofTIPS131,AVGCOURT_ofTIPS132,AVGCOURT_ofTIPS133,AVGCOURT_ofTIPS134,AVGCOURT_ofTIPS135,AVGCOURT_ofTIPS136,AVGCOURT_ofTIPS137,AVGCOURT_ofTIPS138,AVGCOURT_ofTIPS139,AVGCOURT_ofTIPS14,AVGCOURT_ofTIPS140,AVGCOURT_ofTIPS141,AVGCOURT_ofTIPS142,AVGCOURT_ofTIPS143,AVGCOURT_ofTIPS144,AVGCOURT_ofTIPS145,AVGCOURT_ofTIPS146,AVGCOURT_ofTIPS147,AVGCOURT_ofTIPS148,AVGCOURT_ofTIPS149,AVGCOURT_ofTIPS15,AVGCOURT_ofTIPS150,AVGCOURT_ofTIPS151,AVGCOURT_ofTIPS152,AVGCOURT_ofTIPS153,AVGCOURT_ofTIPS16,AVGCOURT_ofTIPS17,AVGCOURT_ofTIPS18,AVGCOURT_ofTIPS19,AVGCOURT_ofTIPS2,AVGCOURT_ofTIPS20,AVGCOURT_ofTIPS21,AVGCOURT_ofTIPS22,AVGCOURT_ofTIPS23,AVGCOURT_ofTIPS24,AVGCOURT_ofTIPS25,AVGCOURT_ofTIPS26,AVGCOURT_ofTIPS27,AVGCOURT_ofTIPS28,AVGCOURT_ofTIPS29,AVGCOURT_ofTIPS3,AVGCOURT_ofTIPS30,AVGCOURT_ofTIPS31,AVGCOURT_ofTIPS32,AVGCOURT_ofTIPS33,AVGCOURT_ofTIPS34,AVGCOURT_ofTIPS35,AVGCOURT_ofTIPS36,AVGCOURT_ofTIPS37,AVGCOURT_ofTIPS38,AVGCOURT_ofTIPS39,AVGCOURT_ofTIPS4,AVGCOURT_ofTIPS40,AVGCOURT_ofTIPS41,AVGCOURT_ofTIPS42,AVGCOURT_ofTIPS43,AVGCOURT_ofTIPS44,AVGCOURT_ofTIPS45,AVGCOURT_ofTIPS46,AVGCOURT_ofTIPS47,AVGCOURT_ofTIPS48,AVGCOURT_ofTIPS49,AVGCOURT_ofTIPS5,AVGCOURT_ofTIPS50,AVGCOURT_ofTIPS51,AVGCOURT_ofTIPS52,AVGCOURT_ofTIPS53,AVGCOURT_ofTIPS54,AVGCOURT_ofTIPS55,AVGCOURT_ofTIPS56,AVGCOURT_ofTIPS57,AVGCOURT_ofTIPS58,AVGCOURT_ofTIPS59,AVGCOURT_ofTIPS6,AVGCOURT_ofTIPS60,AVGCOURT_ofTIPS61,AVGCOURT_ofTIPS62,AVGCOURT_ofTIPS63,AVGCOURT_ofTIPS64,AVGCOURT_ofTIPS65,AVGCOURT_ofTIPS66,AVGCOURT_ofTIPS67,AVGCOURT_ofTIPS68,AVGCOURT_ofTIPS69,AVGCOURT_ofTIPS7,AVGCOURT_ofTIPS70,AVGCOURT_ofTIPS71,AVGCOURT_ofTIPS72,AVGCOURT_ofTIPS73,AVGCOURT_ofTIPS74,AVGCOURT_ofTIPS75,AVGCOURT_ofTIPS76,AVGCOURT_ofTIPS77,AVGCOURT_ofTIPS78,AVGCOURT_ofTIPS79,AVGCOURT_ofTIPS8,AVGCOURT_ofTIPS80,AVGCOURT_ofTIPS81,AVGCOURT_ofTIPS82,AVGCOURT_ofTIPS83,AVGCOURT_ofTIPS84,AVGCOURT_ofTIPS85,AVGCOURT_ofTIPS86,AVGCOURT_ofTIPS87,AVGCOURT_ofTIPS88,AVGCOURT_ofTIPS89,AVGCOURT_ofTIPS9,AVGCOURT_ofTIPS90,AVGCOURT_ofTIPS91,AVGCOURT_ofTIPS92,AVGCOURT_ofTIPS93,AVGCOURT_ofTIPS94,AVGCOURT_ofTIPS95,AVGCOURT_ofTIPS96,AVGCOURT_ofTIPS97,AVGCOURT_ofTIPS98,AVGCOURT_ofTIPS99
1996-06-30,,1.4059947645475277,5.890313816316922,8.125,8.125,8.0,,,7.25,7.625,7.124999999999999,,6.25,5.8679386135142915,,,,,7.5,7.625,,6.875,,6.0,6.929213756041173,,,,,,,,,,,7.041750268101152,,,,,,,,,,,7.407293832293832,,,,,,,,,,,7.319982109388311,,,,,6.611166496250852,6.770743141933985,6.302095719381689,6.367214664361309,2.4717557972707858,7.010101551884432,8.505874045066442,8.056690018861389,14.249999999999998,7.5,6.375,11.625,6.7592773805043285,10.75,6.347165365575019,4.420580804414113,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,4.1587830667412735,6.875,,,7.624999999999999,,,7.875,,,8.375,6.246401048913625,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,12.75,,6.344901289482302,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,12.0,6.024964293561854,,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,6.142068112795187,7.25,,7.5,,8.75,8.875,,,9.125,,6.1871895861974995,8.999999999999998,8.875,,8.125,,8.5,8.750000000000002,8.75,,7.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-09-30,,1.699900256017342,5.8679386135142915,8.125,8.0,,,7.25,7.625,7.124999999999999,,6.25,,6.929213756041173,,,,7.5,7.625,,6.875,,6.0,,6.7479663942773405,6.75,,,,,,,,,,7.407293832293832,,,,,,,,,,,7.319982109388311,,,,,,,,,,,6.611166496250852,,,,,6.770743141933985,6.302095719381689,6.367214664361309,7.010101551884432,2.236010858165217,7.010540576262226,8.056690018861389,14.249999999999998,7.5,6.375,11.625,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,4.158763005947644,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,4.267294193224907,7.000000000000001,,7.624999999999999,,,7.875,,,8.375,8.750000000000002,6.344901289482302,,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,6.024964293561854,,14.000000000000004,,,,10.375000000000002,,,12.0,,6.142068112795187,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,7.25,6.159520468518417,,7.5,,8.75,8.875,,,9.125,,8.999999999999998,5.890313816316922,8.875,,8.125,,8.5,8.750000000000002,8.75,,7.875,8.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-12-31,,1.4719994352697263,6.929213756041173,8.0,,,7.25,7.625,7.124999999999999,,6.25,,,6.7479663942773405,,,7.5,7.625,,6.875,,6.0,,6.75,6.972456260081896,6.5,,,,,,,,,,7.319982109388311,,,,,,,,,,,6.611166496250852,,,,,,,,,,,6.770743141933985,,,,,6.302095719381689,6.367214664361309,7.010101551884432,7.010506978219497,2.243053459741287,6.8318626950933385,14.249999999999998,7.5,6.375,11.625,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,5.875,3.984869730193722,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,4.334962766953915,6.5,7.624999999999999,,,7.875,,,8.375,8.750000000000002,,5.234748472699503,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,6.142068112795187,14.000000000000004,,,,10.375000000000002,,,12.0,,,6.159519373940729,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,7.25,,5.828837913003995,7.5,,8.75,8.875,,,9.125,,8.999999999999998,8.875,5.8679386135142915,,8.125,,8.5,8.750000000000002,8.75,,7.875,8.125,8.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-03-31,,1.5143220979045544,6.7479663942773405,,,7.25,7.625,7.124999999999999,,6.25,,,,6.972456260081896,,7.5,7.625,,6.875,,6.0,,6.75,6.5,6.946987460656546,6.625,,,,,,,,,,6.611166496250852,,,,,,,,,,,6.770743141933985,,,,,,,,,,,6.302095719381689,,,,,6.367214664361309,7.010101551884432,7.010506978219497,6.8318626950933385,2.3099851569126377,6.69870936461027,7.5,6.375,11.625,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,5.875,8.307673811486671,4.119784995425434,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,4.1343578486560375,6.585779790056523,,,7.875,,,8.375,8.750000000000002,,9.125,5.409899781876364,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,6.159519373940729,,,,10.375000000000002,,,12.0,,,13.25,5.82887095858727,12.5,11.75,11.25,,10.625,9.875,9.25,7.25,,7.5,5.924333163133217,,8.75,8.875,,,9.125,,8.999999999999998,8.875,,6.929213756041173,8.125,,8.5,8.750000000000002,8.75,,7.875,8.125,8.125,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-06-30,,1.647872900430805,6.972456260081896,,7.25,7.625,7.124999999999999,,6.25,,,,,6.946987460656546,7.5,7.625,,6.875,,6.0,,6.75,6.5,6.625,6.549442682174642,,,,,,,,,,,6.770743141933985,,,,,,,,,,,6.302095719381689,,,,,,,,,,,6.367214664361309,,,,,7.010101551884432,7.010506978219497,6.8318626950933385,6.698707662826403,2.540100272597543,6.694477355879509,6.375,11.625,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,5.875,8.307673811486671,8.748904646604405,3.898467675815035,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,3.91752714378171,6.625000000000001,,7.875,,,8.375,8.750000000000002,,9.125,,6.159519373940729,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,,5.828887481730592,,,10.375000000000002,,,12.0,,,13.25,12.5,5.924335505167096,11.75,11.25,,10.625,9.875,9.25,7.25,,7.5,,6.6379151897072335,8.75,8.875,,,9.125,,8.999999999999998,8.875,,8.125,6.7479663942773405,,8.5,8.750000000000002,8.75,,7.875,8.125,8.125,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-09-30,,1.7378991963916899,6.946987460656546,7.25,7.625,7.124999999999999,,6.25,,,,,7.5,6.549442682174642,7.625,,6.875,,6.0,,6.75,6.5,6.625,,6.5580069106809775,6.375,,,,,,,,,,6.302095719381689,,,,,,,,,,,6.367214664361309,,,,,,,,,,,7.010101551884432,,,,,7.010506978219497,6.8318626950933385,6.698707662826403,6.694468930087959,2.3207196843596063,6.170853751541507,11.625,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,3.735609892410008,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,4.4515793297363775,6.125,7.875,,,8.375,8.750000000000002,,9.125,,10.375000000000002,5.828887481730592,11.75,10.0,,12.75,,13.875000000000002,,14.000000000000004,,,5.924335505167096,,10.375000000000002,,,12.0,,,13.25,12.5,11.75,6.637910537025827,11.25,,10.625,9.875,9.25,7.25,,7.5,,8.75,6.3907217821932125,8.875,,,9.125,,8.999999999999998,8.875,,8.125,,6.972456260081896,8.5,8.750000000000002,8.75,,7.875,8.125,8.125,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,,1.5899452325129644,6.549442682174642,7.625,7.124999999999999,,6.25,,,,,7.5,7.625,6.5580069106809775,,6.875,,6.0,,6.75,6.5,6.625,,6.375,6.165498580553584,6.125,,,,,,,,,,6.367214664361309,,,,,,,,,,,7.010101551884432,,,,,,,,,,,7.010506978219497,,,,,6.8318626950933385,6.698707662826403,6.694468930087959,6.1708489509808695,2.3758193054156505,6.129351593213325,6.7592773805043285,10.75,6.347165365575019,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,3.9951660962485924,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,4.187739256095137,7.875,,,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,5.250791159411053,10.0,,12.75,,13.875000000000002,,14.000000000000004,,,,6.637910537025827,10.375000000000002,,,12.0,,,13.25,12.5,11.75,11.25,6.390716930555872,,10.625,9.875,9.25,7.25,,7.5,,8.75,8.875,6.452603420418864,,,9.125,,8.999999999999998,8.875,,8.125,,8.5,6.946987460656546,8.750000000000002,8.75,,7.875,8.125,8.125,8.0,,,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,,1.572012485811578,6.5580069106809775,7.124999999999999,,6.25,,,,,7.5,7.625,,6.165498580553584,6.875,,6.0,,6.75,6.5,6.625,,6.375,6.125,6.142982146533721,,,,,,,,,,,7.010101551884432,,,,,,,,,,,7.010506978219497,,,,,,,,,,,6.8318626950933385,,,,,6.698707662826403,6.694468930087959,6.1708489509808695,6.12936463802602,2.5953142121134145,5.995586100660603,10.75,6.347165365575019,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,3.7707797855641334,8.123099740452355,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,7.875,4.245214580552736,5.5,,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,5.9152205280193435,,12.75,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,6.390716930555872,,,12.0,,,13.25,12.5,11.75,11.25,,6.452603420418864,10.625,9.875,9.25,7.25,,7.5,,8.75,8.875,,6.353267436205297,,9.125,,8.999999999999998,8.875,,8.125,,8.5,8.750000000000002,6.549442682174642,8.75,,7.875,8.125,8.125,8.0,,,7.25,7.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,3.3750000000000004,,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,,1.9237541896687698,6.165498580553584,,6.25,,,,,7.5,7.625,,6.875,6.142982146533721,,6.0,,6.75,6.5,6.625,,6.375,6.125,,6.750941051652473,,,,,,,,,,,7.010506978219497,,,,,,,,,,,6.8318626950933385,,,,,,,,,,,6.698707662826403,,,,,6.694468930087959,6.1708489509808695,6.12936463802602,5.995586100660603,2.3103309486247148,5.94104524607305,6.347165365575019,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,4.245214580552736,5.875000000000001,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,7.875,5.5,4.554277278754974,5.625,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,6.390716930555872,12.75,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,6.452603420418864,,12.0,,,13.25,12.5,11.75,11.25,,10.625,6.353260952163836,9.875,9.25,7.25,,7.5,,8.75,8.875,,,6.159244762867704,9.125,,8.999999999999998,8.875,,8.125,,8.5,8.750000000000002,8.75,6.5580069106809775,,7.875,8.125,8.125,8.0,,,7.25,7.625,7.124999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,3.375,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-30,,1.7277195423038745,6.142982146533721,6.25,,,,,7.5,7.625,,6.875,,6.750941051652473,6.0,,6.75,6.5,6.625,,6.375,6.125,,,7.010506978219497,5.499999999999999,,,,,,,,,,6.8318626950933385,,,,,,,,,,,6.698707662826403,,,,,,,,,,,6.694468930087959,,,,,6.1708489509808695,6.12936463802602,5.995586100660603,5.94104524607305,2.478053360486348,5.92311492485009,11.875000000000002,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,4.554277278754974,6.504871731623088,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,7.875,5.5,5.625,4.714219284134326,8.375,8.750000000000002,,9.125,,10.375000000000002,11.75,10.0,,12.75,6.452603420418864,,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,6.353260952163836,12.0,,,13.25,12.5,11.75,11.25,,10.625,9.875,6.159244762867704,9.25,7.25,,7.5,,8.75,8.875,,,9.125,5.824870124081143,,8.999999999999998,8.875,,8.125,,8.5,8.750000000000002,8.75,,6.165498580553584,7.875,8.125,8.125,8.0,,,7.25,7.625,7.124999999999999,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,3.375,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-12-31,,1.6620028144008556,6.750941051652473,,,,,7.5,7.625,,6.875,,6.0,7.010506978219497,,6.75,6.5,6.625,,6.375,6.125,,,5.499999999999999,6.8318626950933385,5.25,,,,,,,,,,6.698707662826403,,,,,,,,,,,6.694468930087959,,,,,,,,,,,6.1708489509808695,,,,,6.12936463802602,5.995586100660603,5.94104524607305,5.92311492485009,2.4991597192473725,6.3885111643359345,5.875,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,4.189387508934954,6.875,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,7.875,5.5,5.625,8.375,4.6905016481537904,5.867640773586921,,9.125,,10.375000000000002,11.75,10.0,,12.75,,5.6702614855608156,13.875000000000002,,14.000000000000004,,,,10.375000000000002,,,12.0,6.159244762867704,,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,5.824870124081143,7.25,,7.5,,8.75,8.875,,,9.125,,5.3212868276601535,8.999999999999998,8.875,,8.125,,8.5,8.750000000000002,8.75,,7.875,6.142982146533721,8.125,8.125,8.0,,,7.25,7.625,7.124999999999999,,6.25,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,3.3750000000000004,,,,3.6249999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-31,,1.5925135916876791,7.010506978219497,,,,7.5,7.625,,6.875,,6.0,,6.8318626950933385,6.75,6.5,6.625,,6.375,6.125,,,5.499999999999999,5.25,6.698707662826403,5.25,,,,,,,,,,6.694468930087959,,,,,,,,,,,6.1708489509808695,,,,,,,,,,,6.12936463802602,,,,,5.995586100660603,5.94104524607305,5.92311492485009,6.3885111643359345,2.489990352502449,5.223532230814218,8.307673811486671,8.748904646604405,9.247927324043042,7.5,7.827341227125942,8.123099740452355,5.875000000000001,6.504871731623088,6.875,4.6905016481537904,7.000000000000001,6.5,6.585779790056523,6.625000000000001,6.125,7.875,5.5,5.625,8.375,5.440132946260681,4.307620125922262,,9.125,,10.375000000000002,11.75,10.0,,12.75,,13.875000000000002,6.159244762867704,,14.000000000000004,,,,10.375000000000002,,,12.0,,5.824870124081143,,13.25,12.5,11.75,11.25,,10.625,9.875,9.25,7.25,5.321297970745447,,7.5,,8.75,8.875,,,9.125,,8.999999999999998,5.5050138017663155,8.875,,8.125,,8.5,8.750000000000002,8.75,,7.875,8.125,6.750941051652473,8.125,8.0,,,7.25,7.625,7.124999999999999,,6.25,,,,,,,,,,,,,,,,,,,,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,,,3.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.375,,,,3.6249999999999996,,,,,3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
