Date,Real GDP,Unnamed: 2,Output gap,Potential GDP,Potential GDP growth,rstar,g,z,Adj. output gap,Unnamed: 10,Output gap.1,Potential GDP.1,Potential GDP growth.1,rstar.1,g.1,z.1,Adj. output gap.1
1994-06-30,10327.0,,-0.140867815391061,10341.567940835437,0.6706896408689872,2.47698189670233,3.0492333880465,-1.52328423499963,-0.140867815391061,,-1.1730681890748,10449.580707167479,1.0433927343216656,2.33731232007426,2.88322780955891,-1.44517235354033,-1.1730681890748
1994-09-30,10387.4,,-0.0833907641649603,10396.069361683827,0.5270131295389143,2.29057818602402,3.0221818614466,-1.67419925330936,-0.0833907641649603,,-1.05680671771324,10498.347238869232,0.46668410023670326,2.3556350490655,2.87977448944831,-1.42231924011394,-1.05680671771324
1994-12-31,10506.4,,-0.095540690632447,10516.447486558656,1.1579196010224753,2.21317825412546,3.04464364544014,-1.781066629097,-0.095540690632447,,-0.975522969634767,10609.902031371777,1.0625938537213142,2.37822848968445,2.87690788977772,-1.39596512915064,-0.975522969634767
1995-03-31,10543.6,,-0.0912493182970593,10553.229750205386,0.3497594001562056,2.1238342372825,3.01137959507764,-1.8267717908133,-0.0912493182970593,,-1.11635083420617,10662.632385584813,0.4969919048933775,2.40439235567224,2.87369396081092,-1.36558493415177,-1.11635083420617
1995-06-30,10575.1,,-0.2714342278191,10603.88256676394,0.4799745457789113,2.05575322471944,2.98867346955288,-1.86506480968753,-0.2714342278191,,-1.33522171927075,10718.211893114323,0.5212550289612338,2.43626615182168,2.87108891788134,-1.33029360196075,-1.33522171927075
1995-09-30,10665.1,,-0.594730256863159,10728.908062478591,1.1790539448873452,1.99890401149949,3.01418403858618,-1.95538114474355,-0.594730256863159,,-1.46464846998094,10823.628103413068,0.9835242235364564,2.47036703257093,2.86889467911414,-1.29331411603168,-1.46464846998094
1995-12-31,10737.5,,-0.630050968615706,10805.58066564847,0.7146356621138314,2.06175042358202,3.01503352243503,-1.89364916407297,-0.630050968615706,,-1.56424563609721,10908.129946670608,0.7807164330682558,2.50399659621173,2.8662835310794,-1.2562590071082,-1.56424563609721
1996-03-31,10817.9,,-0.894213871754005,10915.507986588489,1.01731988628325,1.99008724851619,3.02830962494319,-1.98272915722579,-0.894213871754005,,-1.56333073456312,10989.705442825649,0.7478412574278106,2.53693620643065,2.86354895053792,-1.21973192143811,-1.56333073456312
1996-06-30,10998.3,,-0.747895830485277,11081.175650660036,1.517727477961603,2.18528406398676,3.09083589309331,-1.86956007823586,-0.747895830485277,,-1.36262433216143,11150.23582646479,1.460734179585673,2.56625971800335,2.86059952652351,-1.18653908289322,-1.36262433216143
1996-09-30,11097.0,,-0.654331461181755,11170.089409246833,0.802385607717548,2.19219430014137,3.09305878564859,-1.86556603794811,-0.654331461181755,,-1.25474645334987,11238.008513247125,0.7871823354086261,2.59153460856571,2.85633570733582,-1.15567052030986,-1.25474645334987
